"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-01","6.49","0.01","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-02","3.36","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-03","6.04","0.00","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-04","4.92","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-05","4.47","0.00","0.0","0.0","82"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-06","3.58","0.00","0.0","0.0","84"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-07","3.80","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-08","2.68","0.00","0.0","0.0","81"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-09","2.68","0.00","0.0","0.0","87"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-10","1.79","0.00","0.0","0.0","83"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-11","4.70","0.00","0.0","0.0","83"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-12","2.91","0.17","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-13","3.80","0.00","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-14","2.91","0.00","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-15","3.13","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-16","3.58","0.01","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-17","2.68","0.03","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-18","4.47","0.03","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-19","5.14","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-20","5.14","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-21","4.92","0.00","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-22","2.24","0.00","0.0","0.0","81"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-23","3.58","0.00","0.0","0.0","86"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-24","4.03","0.00","0.0","0.0","80"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-25","6.04","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-26","2.24","0.19","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-27","2.91","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-28","4.92","0.41","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-29","2.24","0.01","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-30","2.24","0.01","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-07-31","4.03","0.02","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-01","6.71","0.29","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-02","4.25","1.27","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-03","5.82","0.76","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-04","4.70","0.04","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-05","3.36","0.26","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-06","6.93","0.49","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-07","2.46","0.03","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-08","2.91","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-09","5.37","0.01","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-10","2.46","0.02","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-11","3.80","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-12","3.80","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-13","7.61","1.11","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-14","8.72","0.01","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-15","4.47","0.13","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-16","10.07","0.91","0.0","0.0","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-17","4.25","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-18","6.26","0.05","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-19","4.47","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-20","4.47","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-21","4.25","0.16","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-22","2.01","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-23","3.13","0.04","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-24","2.91","0.00","0.0","0.0","62"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-25","4.03","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-26","3.13","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-27","4.92","0.00","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-28","4.47","0.00","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-29","2.01","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-30","3.80","0.00","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-08-31","3.80","0.00","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-01","6.93","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-02","4.03","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-03","4.25","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-04","2.68","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-05","3.13","0.00","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-06","2.46","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-07","1.57","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-08","3.58","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-09","2.68","0.00","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-10","2.91","0.00","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-11","2.46","0.12","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-12","5.14","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-13","6.93","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-14","5.82","0.01","0.0","0.0","63"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-15","5.82","0.00","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-16","4.70","0.00","0.0","0.0","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-17","5.14","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-18","3.80","0.22","0.0","0.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-19","3.36","0.11","0.0","0.0","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-20","6.71","0.06","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-21","7.61","0.13","0.0","0.0","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-22","3.36","0.00","0.0","0.0","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-23","2.91","0.00","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-24","3.13","0.00","0.0","0.0","46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-25","4.70","0.00","0.0","0.0","46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-26","2.68","0.03","0.0","0.0","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-27","2.24","0.00","0.0","0.0","47"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-28","2.91","0.00","0.0","0.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-29","1.79","0.35","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-09-30","3.13","0.01","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-01","5.14","0.20","0.0","0.0","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-02","3.13","0.40","0.0","0.0","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-03","1.34","0.06","0.0","0.0","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-04","3.80","0.28","0.0","0.0","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-05","6.26","0.06","0.8","0.0","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-06","6.26","0.15","0.9","0.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-07","4.70","0.00","0.0","1.2","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-08","2.46","0.07","0.2","1.2","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-09","1.79","0.04","0.0","0.0","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-10","4.03","0.22","0.0","0.0","40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-11","9.17","0.00","0.0","0.0","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-12","4.47","0.00","0.0","0.0","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-13","5.14","0.00","0.0","0.0","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-14","7.61","0.00","0.0","0.0","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-15","8.05","0.00","0.0","0.0","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-16","5.14","0.00","0.0","0.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-17","7.38","0.00","0.0","0.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-18","4.03","0.00","0.0","0.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-19","2.01","0.00","0.0","0.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-20","1.57","0.00","0.0","0.0","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-21","1.12","0.00","0.0","0.0","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-22","1.57","0.00","0.0","0.0","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-23","5.59","0.00","0.0","0.0","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-24","2.24","0.01","0.0","0.0","40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-25","4.03","0.11","1.3","1.2","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-26","3.13","0.00","0.0","1.2","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-27","4.92","0.06","0.0","0.0","46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-28","2.91","0.00","0.0","0.0","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-29","1.57","0.00","0.0","0.0","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-30","5.59","0.02","0.1","0.0","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-10-31","4.92","0.00","0.0","0.0","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-01","0.89","0.24","2.8","0.0","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-02","1.34","0.03","0.2","3.1","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-03","2.91","0.01","0.1","3.1","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-04","5.82","0.00","0.0","3.1","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-05","2.91","0.00","0.0","3.1","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-06","1.79","0.47","4.6","3.1","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-07","6.71","0.32","3.4","7.9","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-08","7.83","0.00","0.0","11.0","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-09","2.01","0.00","0.0","9.8","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-10","1.57","0.00","0.0","9.8","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-11","0.67","0.00","0.0","7.9","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-12","4.92","0.00","0.0","7.9","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-13","15.66","0.00","0.0","7.9","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-14","16.78","0.21","3.2","7.9","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-15","11.41","0.05","0.7","11.0","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-16","5.59","0.07","1.4","11.8","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-17","1.79","0.00","0.0","11.0","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-18","0.89","0.07","0.9","11.0","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-19","5.59","0.10","2.5","14.2","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-20","1.34","0.00","0.0","14.2","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-21","3.58","0.00","0.0","14.2","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-22","2.01","0.00","0.0","13.0","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-23","0.45","0.00","0.0","13.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-24","0.67","0.00","0.0","11.8","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-25","2.91","0.02","0.7","11.0","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-26","2.46","0.10","1.1","11.8","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-27","2.01","0.00","0.0","13.0","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-28","3.13","0.11","1.7","11.8","35"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-29","4.25","0.03","0.4","13.0","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-11-30","1.12","0.00","0.0","13.0","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-01","3.58","0.06","0.8","14.2","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-02","2.01","0.07","2.0","16.1","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-03","0.45","0.00","0.1","16.1","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-04","1.79","0.00","0.0","15.0","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-05","1.12","0.00","0.0","15.0","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-06","2.91","0.00","0.0","14.2","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-07","0.45","0.00","0.0","14.2","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-08","4.47","0.02","0.3","14.2","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-09","2.91","0.00","0.0","14.2","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-10","1.79","0.00","0.0","14.2","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-11","2.01","0.00","0.0","14.2","28"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-12","4.03","0.00","0.0","13.0","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-13","2.24","0.00","0.0","13.0","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-14","1.12","0.00","0.0","13.0","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-15","0.89","0.00","0.0","13.0","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-16","0.00","0.00","0.0","13.0","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-17","0.89","0.00","0.0","13.0","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-18","6.93","0.00","0.0","13.0","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-19","1.57","0.00","0.0","13.0","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-20","1.12","0.00","0.0","13.0","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-21","0.45","0.00","0.0","13.0","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-22","0.67","0.00","0.0","13.0","-27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-23","1.12","0.00","0.0","13.0","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-24","1.12","0.08","1.3","13.0","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-25","1.34","0.08","1.0","14.2","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-26","1.12","0.00","0.1","15.0","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-27","2.91","0.00","0.1","15.0","-21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-28","7.83","0.07","1.1","15.0","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-29","5.59","0.00","0.1","16.1","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-30","3.36","0.00","0.0","16.1","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-12-31","1.34","0.00","0.0","16.1","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-01","2.24","0.13","1.9","16.1","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-02","0.45","0.00","0.0","16.9","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-03","0.00","0.00","0.0","16.1","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-04","0.00","0.00","0.1","16.1","-22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-05","0.45","0.00","0.0","16.1","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-06","0.00","0.00","0.0","16.1","-21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-07","0.22","0.01","0.2","16.1","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-08","0.22","0.00","0.0","16.1","-36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-09","0.89","0.00","0.0","16.1","-34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-10","1.34","0.00","0.0","16.1","-29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-11","1.12","0.00","0.0","16.1","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-12","0.89","0.00","0.0","16.1","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-13","1.34","0.03","1.0","16.1","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-14","0.89","0.05","1.2","16.9","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-15","2.46","0.00","0.0","18.1","4"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-16","1.57","0.00","0.0","18.1","-10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-17","1.12","0.00","0.0","18.1","-17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-18","0.89","0.00","0.0","18.1","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-19","0.45","0.00","0.0","18.1","-25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-20","0.67","0.00","0.0","18.1","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-21","0.00","0.00","0.0","18.1","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-22","0.00","0.01","0.1","18.1","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-23","0.00","0.05","0.4","18.1","-8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-24","3.80","0.02","0.2","18.9","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-25","2.01","0.00","0.0","18.9","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-26","0.45","0.04","0.7","18.9","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-27","0.45","0.00","0.1","18.9","-20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-28","0.67","0.00","0.0","18.1","-23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-29","0.67","0.04","0.9","18.1","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-30","0.45","0.00","0.0","18.9","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-01-31","0.67","0.04","0.5","18.9","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-01","1.12","0.00","0.0","18.9","-15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-02","0.67","0.00","0.0","18.9","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-03","0.67","0.00","0.0","18.9","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-04","0.45","0.06","0.9","18.9","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-05","0.45","0.00","0.0","20.1","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-06","1.79","0.23","3.5","20.1","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-07","1.79","0.00","0.1","22.8","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-08","2.46","0.00","0.0","22.8","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-09","4.03","0.16","2.6","24.0","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-10","3.13","0.04","0.5","24.0","9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-11","4.70","0.00","0.0","24.0","-9"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-12","6.26","0.00","0.0","24.0","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2020-02-13","1.57","0.00","0.0","24.0","-17"
